timestamp,AKBNK.E_price_change,YKBNK.E_entry_price,..seconds_later,YKBNK.E_exit_price,return
2022-08-22_07:00:08.000000,1.2548262548262468,5610,1.0,5610,0.0
2022-08-22_07:00:09.000000,0.9633911368015502,5610,1.0,5610,0.0
2022-08-22_07:00:10.000000,0.9633911368015502,5610,1.0,5610,0.0
2022-08-22_07:00:11.000000,0.7707129094412402,5610,1.0,5610,0.0
2022-08-22_07:00:12.000000,0.5785920925747368,5610,1.0,5600,-0.17825311942959443
2022-08-22_07:00:14.000000,0.5780346820809301,5610,1.0,5610,0.0
2022-08-24_07:00:00.000000,3.584229390680993,6300,0.492458,6320,0.31746031746031633
2022-08-24_07:27:39.000000,0.616197183098599,6220,1.0,6210,-0.1607717041800627
2022-08-24_07:29:30.000000,0.9803921568627416,6190,1.0,6180,-0.1615508885298822
2022-08-25_08:48:31.000000,0.6086956521739184,6330,1.0,6330,0.0
2022-08-25_09:14:59.000000,0.6024096385542244,6380,1.0,6370,-0.15673981191222097
2022-08-26_14:34:01.000000,0.6451612903225712,7100,1.0,7080,-0.28169014084507005
2022-08-26_14:35:40.000000,0.9105960264900625,6910,1.0,6890,-0.28943560057886897
2022-08-26_14:36:17.000000,0.5789909015715411,6860,1.0,6860,0.0
2022-08-26_14:36:30.000000,0.9090909090909038,6870,1.0,6860,-0.14556040756914523
2022-08-26_14:36:39.000000,0.6617038875103454,6860,1.0,6860,0.0
2022-08-26_14:38:33.000000,0.9143807148794592,6900,1.0,6920,0.28985507246377384
2022-08-26_14:41:37.000000,1.085141903171949,6750,1.0,6740,-0.1481481481481528
2022-08-26_14:41:43.000000,0.9181969949916491,6750,1.0,6750,0.0
2022-08-26_14:41:48.000000,0.6677796327211993,6750,1.0,6730,-0.2962962962962945
2022-08-26_14:41:56.000000,0.8347245409014992,6750,0.628493,6780,0.4444444444444473
2022-08-26_14:42:09.000000,0.5016722408026864,6790,1.0,6780,-0.14727540500736325
2022-08-26_14:42:14.000000,0.5004170141784892,6770,1.0,6770,0.0
2022-08-26_14:44:17.000000,0.5046257359125228,6740,1.0,6740,0.0
2022-08-26_14:44:34.000000,0.502092050209213,6760,1.0,6770,0.14792899408284654
2022-08-26_14:58:11.000000,0.6628003314001596,7010,1.0,7010,0.0
2022-08-31_14:58:04.000000,0.5097706032285432,7050,1.0,7060,0.14184397163119478
2022-08-31_14:58:05.000000,0.5097706032285432,7060,1.0,7050,-0.14164305949008194
2022-09-05_07:14:19.000000,0.6870229007633677,7860,1.0,7850,-0.12722646310432406
2022-09-05_12:24:41.000000,0.5747126436781658,8100,1.0,8100,0.0
2022-09-06_07:00:00.000000,0.689179875947632,8120,0.3763,8250,1.6009852216748666
2022-09-06_07:00:01.000000,0.550584996558845,8260,1.0,8260,0.0
2022-09-06_07:00:02.000000,0.9635237439779676,8260,0.62283,8290,0.363196125907983
2022-09-06_07:00:03.000000,1.10116999311769,8270,0.652971,8300,0.36275695284160303
2022-09-06_07:00:04.000000,0.8264462809917328,8260,0.15729,8290,0.363196125907983
2022-09-06_07:00:07.000000,0.5490734385724005,8290,0.113019,8260,-0.3618817852834688
2022-09-06_07:00:08.000000,0.8953168044077087,8270,1.0,8280,0.12091898428052694
2022-09-06_07:00:09.000000,0.8270158511371362,8280,1.0,8260,-0.24154589371980784
2022-09-06_07:00:13.000000,0.5513439007581056,8260,1.0,8260,0.0
2022-09-06_07:00:51.000000,0.6206896551724128,8240,1.0,8240,0.0
2022-09-06_08:17:40.000000,0.5540166204986097,7890,1.0,7870,-0.25348542458808465
2022-09-06_08:29:48.000000,0.6896551724137945,7840,1.0,7840,0.0
2022-09-06_08:45:51.000000,1.3157894736842035,8000,1.0,8020,0.24999999999999467
2022-09-06_08:46:04.000000,1.524601524601521,8000,1.0,8000,0.0
2022-09-07_07:00:05.000000,0.5134788189987249,8280,1.0,8290,0.12077294685990392
2022-09-07_07:00:06.000000,0.7717041800643143,8290,0.059352,8260,-0.3618817852834688
2022-09-07_07:00:09.000000,0.5161290322580614,8280,1.0,8280,0.0
2022-09-07_07:00:15.000000,0.5167958656330685,8240,0.055553,8270,0.364077669902918
2022-09-07_07:00:16.000000,0.7787151200519205,8260,1.0,8260,0.0
2022-09-07_07:00:17.000000,0.7142857142857117,8260,0.481335,8230,-0.3631961259079941
2022-09-07_07:00:21.000000,0.7802340702210753,8260,0.389289,8230,-0.3631961259079941
2022-09-07_07:00:22.000000,1.2393998695368502,8260,0.074283,8230,-0.3631961259079941
2022-09-07_07:00:23.000000,1.6993464052287521,8260,0.012014,8230,-0.3631961259079941
2022-09-07_07:00:24.000000,0.5201560468140354,8260,0.56926,8220,-0.4842615012106588
2022-09-07_07:00:25.000000,0.7802340702210753,8250,1.0,8250,0.0
2022-09-07_07:00:26.000000,1.04302477183833,8250,1.0,8240,-0.12121212121212199
2022-09-07_07:00:29.000000,0.5221932114882533,8270,0.060866,8240,-0.36275695284159193
2022-09-07_07:00:35.000000,0.6548788474132206,8250,0.357173,8220,-0.363636363636366
2022-09-07_07:00:47.000000,0.594844679444817,8160,1.0,8170,0.1225490196078427
2022-09-07_07:00:48.000000,0.5287508261731633,8170,0.519383,8140,-0.3671970624234966
2022-09-07_07:00:51.000000,0.5972130059721303,8170,1.0,8150,-0.2447980416156681
2022-09-07_07:01:33.000000,0.5256241787122251,8060,1.0,8060,0.0
2022-09-07_07:02:12.000000,0.5867014341590648,8100,1.0,8110,0.12345679012346622
2022-09-07_07:02:13.000000,0.7161458333333259,8110,1.0,8110,0.0
2022-09-07_07:02:18.000000,0.5859375,8110,1.0,8120,0.12330456226881115
2022-09-07_07:02:22.000000,0.6480881399870464,8130,1.0,8120,-0.12300123001229846
2022-09-07_07:10:19.000000,0.5053695514845247,8200,1.0,8200,0.0
2022-09-07_14:45:31.000000,0.6468305304010435,7930,1.0,7930,0.0
2022-09-07_14:46:37.000000,0.5754475703324768,7950,1.0,7950,0.0
2022-09-07_14:47:10.000000,0.5102040816326481,7950,1.0,7960,0.12578616352201255
2022-09-07_14:49:54.000000,0.5761843790012877,7940,1.0,7950,0.12594458438286438
2022-09-07_14:58:06.000000,0.7609384908053185,7900,1.0,7890,-0.12658227848101333
2022-09-07_14:58:12.000000,0.5714285714285783,7890,1.0,7890,0.0
2022-09-07_14:58:19.000000,0.6393861892583175,7890,1.0,7900,0.12674271229404788
2022-09-07_14:58:20.000000,0.7667731629392938,7900,0.671405,7870,-0.37974683544304
2022-09-07_14:58:21.000000,0.5111821086261958,7870,1.0,7870,0.0
2022-09-07_14:58:22.000000,0.7033248081841359,7870,0.609583,7900,0.3811944091486552
2022-09-07_14:58:25.000000,0.5095541401273884,7880,1.0,7890,0.12690355329949554
2022-09-07_14:58:42.000000,0.5728835136855404,7880,1.0,7880,0.0
2022-09-08_07:00:00.000000,0.7448789571694592,7890,0.365743,7930,0.5069708491761693
2022-09-09_07:00:00.000000,0.592495062541154,8480,1.0,8490,0.1179245283018826
2022-09-09_07:03:57.000000,0.5878510777269863,8590,1.0,8580,-0.11641443538998875
2022-09-12_07:00:00.000000,0.8505467800729027,9150,0.462375,9570,4.590163934426239
2022-09-12_07:00:01.000000,0.8474576271186418,9570,0.427156,9600,0.31347962382444194
2022-09-12_07:00:02.000000,0.7242003621001913,9600,0.022955,9570,-0.31250000000000444
2022-09-12_07:00:03.000000,0.7242003621001913,9570,0.018866,9600,0.31347962382444194
2022-09-12_07:00:04.000000,0.7845503922751851,9600,0.029551,9630,0.31250000000000444
2022-09-12_07:00:05.000000,0.8459214501510548,9660,0.250498,9630,-0.31055900621117516
2022-09-12_07:00:06.000000,1.0284331518451317,9610,0.127217,9640,0.3121748178980255
2022-09-12_07:00:07.000000,1.0284331518451317,9610,0.18419,9640,0.3121748178980255
2022-09-12_07:00:08.000000,0.7845503922751851,9620,0.01734,9650,0.31185031185030354
2022-09-12_07:00:09.000000,0.846432889963733,9610,0.158333,9660,0.520291363163361
2022-09-12_07:00:11.000000,0.6049606775559546,9610,0.361497,9660,0.520291363163361
2022-09-12_07:00:12.000000,0.6049606775559546,9630,0.151305,9660,0.31152647975076775
2022-09-12_07:10:30.000000,0.5444646098003547,9560,1.0,9560,0.0
2022-09-12_07:11:04.000000,0.6666666666666599,9580,1.0,9580,0.0
2022-09-12_07:18:03.000000,0.7407407407407307,9300,1.0,9300,0.0
2022-09-12_12:07:43.000000,0.5263157894736858,9620,1.0,9610,-0.10395010395010118
2022-09-12_12:07:45.000000,0.5263157894736858,9610,1.0,9620,0.10405827263266776
2022-09-12_12:07:52.000000,0.6470588235294228,9600,1.0,9600,0.0
2022-09-13_07:00:00.000000,0.5036373810856087,9670,0.39565,9790,1.2409513960703222
2022-09-13_07:00:01.000000,0.5583472920156263,9800,0.067046,9770,-0.3061224489795955
2022-09-13_07:00:02.000000,0.6117908787541815,9810,0.111737,9780,-0.3058103975535187
2022-09-13_07:00:03.000000,0.7230255839822064,9800,0.165373,9830,0.3061224489795844
2022-09-13_07:00:04.000000,0.7795100222717233,9810,0.585862,9840,0.3058103975535076
2022-09-13_07:00:05.000000,0.611450806003333,9840,1.0,9840,0.0
2022-09-13_07:00:06.000000,0.7238307349666018,9840,1.0,9820,-0.20325203252032908
2022-09-13_07:00:07.000000,0.7238307349666018,9820,0.168483,9850,0.3054989816700715
2022-09-13_07:00:08.000000,0.7795100222717233,9830,1.0,9820,-0.10172939979654627
2022-09-13_07:00:14.000000,0.6117908787541815,9830,0.143803,9800,-0.3051881993896277
2022-09-13_07:00:15.000000,0.6677796327211993,9810,0.113441,9840,0.3058103975535076
2022-09-13_07:00:18.000000,0.7799442896935904,9850,0.063224,9820,-0.3045685279187804
2022-09-13_07:08:15.000000,0.567536889897835,9780,1.0,9780,0.0
2022-09-13_07:09:40.000000,0.6380510440835208,9670,1.0,9660,-0.10341261633919352
2022-09-13_07:09:41.000000,0.7549361207897842,9660,1.0,9670,0.10351966873705098
2022-09-13_07:10:13.000000,0.9809578765147098,9650,1.0,9660,0.10362694300518616
2022-09-13_07:10:15.000000,0.8720930232558155,9660,1.0,9640,-0.20703933747412417
2022-09-13_07:10:25.000000,0.6325474410580734,9650,0.469148,9680,0.31088082901553626
2022-09-13_07:10:29.000000,0.5747126436781658,9700,1.0,9700,0.0
2022-09-13_07:10:31.000000,0.5757052389176787,9700,0.593038,9670,-0.3092783505154628
2022-09-13_07:21:34.000000,0.8728859792689558,10040,1.0,10050,0.09960159362549792
2022-09-13_09:36:37.000000,0.5913978494623606,9560,0.38402,9530,-0.3138075313807498
2022-09-13_09:37:23.000000,1.5242242787153026,9500,1.0,9500,0.0
2022-09-13_09:37:25.000000,0.540540540540535,9500,1.0,9490,-0.10526315789474161
2022-09-13_09:37:49.000000,0.6077348066298338,9420,1.0,9430,0.10615711252655036
2022-09-13_09:37:55.000000,0.5527915975677145,9400,0.271297,9370,-0.31914893617021045
2022-09-13_09:37:59.000000,0.9988901220865598,9390,0.454132,9360,-0.31948881789137795
2022-09-13_09:38:09.000000,0.6090808416389759,9400,1.0,9400,0.0
2022-09-13_09:38:12.000000,0.5524861878453136,9370,1.0,9380,0.10672358591248265
2022-09-13_09:38:13.000000,0.6077348066298338,9380,1.0,9370,-0.10660980810234255
2022-09-13_09:38:14.000000,0.7154650522839923,9370,0.172649,9400,0.32017075773747017
2022-09-13_09:38:17.000000,0.6020799124247356,9400,1.0,9400,0.0
2022-09-13_09:38:26.000000,1.1475409836065653,9430,1.0,9440,0.10604453870626251
2022-09-13_09:38:52.000000,3.0303030303030276,9530,1.0,9520,-0.10493179433368471
2022-09-13_09:38:53.000000,0.5952380952380931,9520,1.0,9520,0.0
2022-09-13_10:07:01.000000,0.6104328523862446,9310,1.0,9310,0.0
2022-09-13_10:07:23.000000,0.5081874647091977,9310,1.0,9310,0.0
2022-09-13_10:07:34.000000,0.5656108597285048,9310,1.0,9310,0.0
2022-09-13_10:23:25.000000,0.5184331797235098,9000,1.0,8990,-0.11111111111110628
2022-09-13_10:25:31.000000,0.5621135469364713,9200,1.0,9210,0.10869565217390686
2022-09-13_12:33:22.000000,0.5509641873278293,9410,1.0,9410,0.0
2022-09-13_13:01:45.000000,0.5050505050504972,9150,0.085827,9120,-0.3278688524590123
2022-09-13_13:02:23.000000,0.5084745762711895,9080,0.447988,9050,-0.3303964757709221
2022-09-13_13:02:31.000000,0.5698005698005604,9060,1.0,9070,0.1103752759381793
2022-09-13_13:03:32.000000,0.627495721620086,9020,1.0,9020,0.0
2022-09-13_13:05:15.000000,0.5552470849528035,9260,1.0,9250,-0.10799136069113979
2022-09-13_13:21:41.000000,0.5050505050504972,9100,1.0,9090,-0.1098901098901095
2022-09-13_13:39:06.000000,0.5016722408026864,9210,1.0,9210,0.0
2022-09-13_14:15:49.000000,0.6857142857142895,9160,1.0,9160,0.0
2022-09-13_14:17:21.000000,0.6936416184971206,9130,1.0,9130,0.0
2022-09-13_14:17:28.000000,0.5810575246949501,9120,1.0,9110,-0.10964912280702066
2022-09-13_14:17:56.000000,0.7584597432905404,9080,0.048303,9110,0.33039647577093323
2022-09-13_14:18:15.000000,0.5780346820809301,9110,1.0,9120,0.1097694840834329
2022-09-13_14:18:50.000000,0.5813953488372103,9100,1.0,9100,0.0
2022-09-13_14:37:45.000000,2.0531400966183666,8900,1.0,8900,0.0
2022-09-13_14:37:46.000000,1.3930950938825015,8900,1.0,8900,0.0
2022-09-13_14:37:47.000000,0.726832222895224,8900,1.0,8900,0.0
2022-09-13_14:37:48.000000,1.0902483343428138,8900,1.0,8900,0.0
2022-09-13_14:37:52.000000,0.6642512077294604,8900,1.0,8900,0.0
2022-09-13_14:37:53.000000,0.5454545454545379,8900,1.0,8900,0.0
2022-09-13_14:37:54.000000,0.6049606775559546,8900,1.0,8900,0.0
2022-09-13_14:38:01.000000,0.5454545454545379,8900,1.0,8900,0.0
2022-09-13_14:38:10.000000,0.8547008547008517,8900,1.0,8900,0.0
2022-09-13_14:38:19.000000,0.971463266545225,8900,1.0,8900,0.0
2022-09-13_14:38:20.000000,0.5421686746987842,8900,1.0,8900,0.0
2022-09-13_14:38:24.000000,1.57384987893463,8900,1.0,8900,0.0
2022-09-13_14:38:29.000000,1.090909090909098,8900,1.0,8900,0.0
2022-09-13_14:38:31.000000,1.338199513381988,8900,1.0,8900,0.0
2022-09-13_14:38:34.000000,0.7826610475617057,8900,1.0,8900,0.0
2022-09-13_14:39:12.000000,1.603948180135717,8900,1.0,8900,0.0
2022-09-13_14:39:14.000000,0.5501222493887514,8900,1.0,8900,0.0
2022-09-13_14:39:22.000000,1.1677934849416038,8900,1.0,8900,0.0
2022-09-13_14:39:41.000000,0.5524861878453136,8900,1.0,8900,0.0
2022-09-13_14:39:42.000000,0.6138735420503361,8900,1.0,8900,0.0
2022-09-13_14:39:44.000000,0.6752608962553808,8900,1.0,8900,0.0
2022-09-13_14:39:54.000000,0.5524861878453136,8900,1.0,8900,0.0
2022-09-13_14:39:56.000000,0.7398273736128225,8900,1.0,8900,0.0
2022-09-13_14:39:59.000000,0.5545286506469571,8900,1.0,8900,0.0
2022-09-13_14:40:05.000000,0.619962802231866,8900,1.0,8900,0.0
2022-09-13_14:40:08.000000,0.6195786864931829,8900,1.0,8900,0.0
2022-09-13_14:40:11.000000,0.7448789571694592,8900,1.0,8900,0.0
2022-09-13_14:40:15.000000,1.0585305105853093,8900,1.0,8900,0.0
2022-09-14_07:00:00.000000,0.5148005148005064,8900,0.317503,8410,-5.505617977528088
2022-09-14_07:00:04.000000,0.838709677419347,8400,0.740625,8360,-0.4761904761904745
2022-09-14_07:00:05.000000,0.5817711700064621,8370,0.168563,8330,-0.4778972520907976
2022-09-14_07:00:07.000000,0.5177993527508029,8300,0.032567,8350,0.6024096385542244
2022-09-14_07:00:08.000000,0.5829015544041471,8300,0.64713,8350,0.6024096385542244
2022-09-14_07:00:09.000000,0.5829015544041471,8300,0.08344,8360,0.7228915662650603
2022-09-14_07:00:12.000000,1.0457516339869244,8310,0.287612,8280,-0.3610108303249149
2022-09-14_07:00:13.000000,1.0457516339869244,8280,0.159489,8310,0.36231884057971175
2022-09-14_07:00:14.000000,0.8496732026143761,8320,1.0,8330,0.12019230769231282
2022-09-14_07:00:15.000000,0.7189542483660105,8330,0.055289,8300,-0.36014405762304635
2022-09-14_07:00:16.000000,0.6535947712418277,8300,1.0,8320,0.24096385542169418
2022-09-14_07:00:17.000000,0.6535947712418277,8320,0.024912,8280,-0.48076923076922906
2022-09-14_07:00:18.000000,0.6535947712418277,8320,1.0,8330,0.12019230769231282
2022-09-14_07:00:19.000000,0.588235294117645,8330,1.0,8320,-0.12004801920768582
2022-09-14_07:00:20.000000,0.588235294117645,8320,1.0,8320,0.0
2022-09-14_07:00:25.000000,0.5901639344262355,8330,1.0,8330,0.0
2022-09-14_07:00:26.000000,0.5256241787122251,8330,1.0,8320,-0.12004801920768582
2022-09-14_07:00:49.000000,0.5369127516778427,8290,1.0,8300,0.12062726176116367
2022-09-14_07:00:55.000000,0.7442489851150258,8250,1.0,8260,0.12121212121212199
2022-09-14_07:17:55.000000,0.6089309878213767,7980,1.0,7980,0.0
2022-09-14_07:18:21.000000,0.5308560053085554,7980,1.0,7980,0.0
2022-09-14_07:18:41.000000,0.5252790544977071,8090,0.225186,8060,-0.3708281829419069
2022-09-14_07:18:45.000000,0.7241606319947413,8080,1.0,8080,0.0
2022-09-14_07:18:46.000000,0.660066006600668,8080,1.0,8100,0.24752475247524774
2022-09-14_07:18:47.000000,0.7894736842105177,8100,0.260872,8070,-0.37037037037036535
2022-09-14_07:18:48.000000,0.9180327868852478,8100,1.0,8080,-0.24691358024691024
2022-09-14_07:20:16.000000,0.5305039787798504,8180,1.0,8180,0.0
2022-09-14_07:46:29.000000,0.6925207756232732,7860,1.0,7860,0.0
2022-09-14_07:46:55.000000,0.5449591280654031,7910,1.0,7890,-0.25284450063211006
2022-09-14_07:51:11.000000,1.4799154334038,7870,1.0,7870,0.0
2022-09-14_07:51:34.000000,2.2535211267605604,7860,1.0,7860,0.0
2022-09-14_07:51:35.000000,2.7445460942997935,7860,1.0,7860,0.0
2022-09-14_11:29:24.000000,0.6830601092896238,7960,1.0,7950,-0.12562814070351536
2022-09-14_12:01:13.000000,0.6973500697350143,7860,1.0,7860,0.0
2022-09-15_07:00:00.000000,0.8415147265077083,7860,0.376201,7710,-1.9083969465648831
2022-09-15_07:00:01.000000,0.5594405594405494,7770,0.06418,7740,-0.38610038610038533
2022-09-15_07:00:02.000000,0.7708479327259932,7750,0.075609,7790,0.5161290322580614
2022-09-15_07:47:15.000000,0.5079825834542806,7600,0.198868,7630,0.39473684210526994
2022-09-15_07:48:28.000000,0.5079825834542806,7600,1.0,7590,-0.1315789473684159
2022-09-15_07:48:29.000000,0.5839416058394109,7590,1.0,7580,-0.13175230566534468
2022-09-15_07:48:51.000000,0.5098324836125379,7600,1.0,7600,0.0
2022-09-15_08:11:47.000000,0.6106870229007688,7320,1.0,7320,0.0
2022-09-15_08:31:18.000000,0.7692307692307665,7110,1.0,7120,0.14064697609001975
2022-09-15_11:42:08.000000,0.6125574272588086,7190,1.0,7190,0.0
2022-09-16_07:00:00.000000,0.7544006705783701,7080,0.34349,6770,-4.378531073446323
2022-09-16_07:00:01.000000,0.8403361344537785,6840,0.018558,6780,-0.8771929824561431
2022-09-16_07:00:02.000000,0.6711409395973256,6830,0.018969,6780,-0.7320644216691097
2022-09-16_07:00:03.000000,0.6711409395973256,6760,0.126742,6730,-0.4437869822485174
2022-09-16_07:00:04.000000,0.7556675062972307,6800,1.0,6790,-0.14705882352941124
2022-09-16_07:00:05.000000,0.7556675062972307,6790,0.573624,6760,-0.44182621502208974
2022-09-16_07:00:06.000000,0.5892255892255838,6740,1.0,6730,-0.14836795252225476
2022-09-16_07:00:07.000000,0.6739679865206405,6730,1.0,6750,0.2971768202080227
2022-09-16_07:00:08.000000,0.588235294117645,6750,0.627438,6720,-0.4444444444444473
2022-09-16_07:00:09.000000,0.5037783375314797,6700,0.005601,6750,0.746268656716409
2022-09-16_07:00:10.000000,0.7563025210084007,6750,0.572976,6710,-0.592592592592589
2022-09-16_07:00:12.000000,0.7556675062972307,6750,0.94242,6710,-0.592592592592589
2022-09-16_07:00:13.000000,0.7556675062972307,6710,0.093183,6750,0.5961251862891315
